Training iCaRL with the following settings:
 - Dataset: FashionMNIST
 - Selection criterion: Density
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 12000
Current test data length: 2000
Epoch 1: training loss - 6.33709 | validation loss - 0.32484 | accuracy - 0.9655
Epoch 51: training loss - 3.17449 | validation loss - 23.57651 | accuracy - 0.48925
Epoch 52: training loss - 3.09704 | validation loss - 24.01668 | accuracy - 0.4885
Epoch 53: training loss - 3.09142 | validation loss - 23.92909 | accuracy - 0.489
Epoch 54: training loss - 3.1625 | validation loss - 23.90143 | accuracy - 0.48925
Epoch 55: training loss - 3.05794 | validation loss - 24.04937 | accuracy - 0.48925
Epoch 56: training loss - 3.05364 | validation loss - 24.53483 | accuracy - 0.48875
Epoch 57: training loss - 3.06433 | validation loss - 23.86187 | accuracy - 0.49
Epoch 58: training loss - 3.02295 | validation loss - 24.5135 | accuracy - 0.48975
Epoch 59: training loss - 3.06223 | validation loss - 23.97733 | accuracy - 0.48975
Epoch 60: training loss - 3.0366 | validation loss - 24.19749 | accuracy - 0.489
Epoch 61: training loss - 3.06224 | validation loss - 24.80891 | accuracy - 0.48875
Epoch 62: training loss - 3.04503 | validation loss - 24.25787 | accuracy - 0.4895
Epoch 63: training loss - 3.02665 | validation loss - 24.59467 | accuracy - 0.489
Epoch 64: training loss - 3.03052 | validation loss - 24.4326 | accuracy - 0.4895
Epoch 65: training loss - 2.97346 | validation loss - 24.0504 | accuracy - 0.48925
Epoch 66: training loss - 2.98694 | validation loss - 24.21725 | accuracy - 0.48975
Epoch 67: training loss - 3.03014 | validation loss - 24.50299 | accuracy - 0.48925
Epoch 68: training loss - 2.98341 | validation loss - 23.95122 | accuracy - 0.48925
Epoch 69: training loss - 2.98566 | validation loss - 24.12836 | accuracy - 0.48925
Epoch 70: training loss - 2.98583 | validation loss - 24.21876 | accuracy - 0.4895
Mean-of-exemplars classifier's accuracy: 0.38525

Task 3:
Current train data length: 12080
Current test data length: 6000
Epoch 1: training loss - 3.2136 | validation loss - 43.56482 | accuracy - 0.3265
Epoch 2: training loss - 3.00549 | validation loss - 43.14833 | accuracy - 0.32617
Epoch 3: training loss - 2.88875 | validation loss - 46.1392 | accuracy - 0.32583
Epoch 4: training loss - 2.90003 | validation loss - 45.00283 | accuracy - 0.32583
Epoch 5: training loss - 2.8408 | validation loss - 43.33929 | accuracy - 0.32667
Epoch 6: training loss - 2.90453 | validation loss - 48.54352 | accuracy - 0.32617
Epoch 7: training loss - 2.82598 | validation loss - 45.37538 | accuracy - 0.32717
Epoch 8: training loss - 2.8487 | validation loss - 44.26817 | accuracy - 0.32717
Epoch 9: training loss - 2.88055 | validation loss - 41.88448 | accuracy - 0.32667
Epoch 10: training loss - 2.77875 | validation loss - 44.6247 | accuracy - 0.32483
Epoch 11: training loss - 2.78791 | validation loss - 45.79045 | accuracy - 0.32583
Epoch 12: training loss - 2.83907 | validation loss - 45.35544 | accuracy - 0.32583
Epoch 13: training loss - 2.8453 | validation loss - 46.26479 | accuracy - 0.3245
Epoch 14: training loss - 2.8651 | validation loss - 45.99855 | accuracy - 0.326
Epoch 15: training loss - 2.76629 | validation loss - 44.43496 | accuracy - 0.325
Epoch 16: training loss - 2.81387 | validation loss - 45.62234 | accuracy - 0.32567
Epoch 17: training loss - 2.78752 | validation loss - 46.84864 | accuracy - 0.32017
Epoch 18: training loss - 2.80766 | validation loss - 45.27885 | accuracy - 0.32317
Epoch 19: training loss - 2.85644 | validation loss - 43.46897 | accuracy - 0.32383
Epoch 20: training loss - 2.78688 | validation loss - 46.80929 | accuracy - 0.32433
Epoch 21: training loss - 2.81121 | validation loss - 43.74614 | accuracy - 0.326
Epoch 22: training loss - 2.87136 | validation loss - 45.55318 | accuracy - 0.32517
Epoch 23: training loss - 2.76244 | validation loss - 46.09866 | accuracy - 0.32633
Epoch 24: training loss - 2.79845 | validation loss - 45.95275 | accuracy - 0.32483
Epoch 25: training loss - 2.78304 | validation loss - 45.41059 | accuracy - 0.3255
Epoch 26: training loss - 2.75067 | validation loss - 47.08483 | accuracy - 0.3255
Epoch 27: training loss - 2.79455 | validation loss - 47.80901 | accuracy - 0.32533
Epoch 28: training loss - 2.82741 | validation loss - 43.71628 | accuracy - 0.32583
Epoch 29: training loss - 2.8032 | validation loss - 45.51456 | accuracy - 0.32133
Epoch 30: training loss - 2.75548 | validation loss - 45.55149 | accuracy - 0.325
Epoch 31: training loss - 2.7868 | validation loss - 49.4053 | accuracy - 0.321
Epoch 32: training loss - 2.77696 | validation loss - 46.98164 | accuracy - 0.32533
Epoch 33: training loss - 2.77192 | validation loss - 43.47532 | accuracy - 0.32633
Epoch 34: training loss - 2.77402 | validation loss - 45.0023 | accuracy - 0.32533
Epoch 35: training loss - 2.79303 | validation loss - 46.03731 | accuracy - 0.32467
Epoch 36: training loss - 2.80728 | validation loss - 45.65681 | accuracy - 0.3245
Epoch 37: training loss - 2.75855 | validation loss - 44.60805 | accuracy - 0.32533
Epoch 38: training loss - 2.75857 | validation loss - 42.05183 | accuracy - 0.32667
Epoch 39: training loss - 2.74885 | validation loss - 47.42932 | accuracy - 0.32417
Epoch 40: training loss - 2.79197 | validation loss - 43.98165 | accuracy - 0.32317
Epoch 41: training loss - 2.78383 | validation loss - 47.33656 | accuracy - 0.31867
Epoch 42: training loss - 2.79469 | validation loss - 44.9431 | accuracy - 0.32217
Epoch 43: training loss - 2.75169 | validation loss - 45.09424 | accuracy - 0.3245
Epoch 44: training loss - 2.75219 | validation loss - 43.76811 | accuracy - 0.32517
Epoch 45: training loss - 2.84409 | validation loss - 40.51603 | accuracy - 0.3235
Epoch 46: training loss - 2.91554 | validation loss - 46.93464 | accuracy - 0.31883
Epoch 47: training loss - 2.88965 | validation loss - 46.13071 | accuracy - 0.32567
Epoch 48: training loss - 2.80233 | validation loss - 46.7356 | accuracy - 0.31983
Epoch 49: training loss - 2.7997 | validation loss - 44.95553 | accuracy - 0.32567
Epoch 50: training loss - 2.68498 | validation loss - 46.28999 | accuracy - 0.32467
Epoch 51: training loss - 2.67585 | validation loss - 45.99718 | accuracy - 0.32467
Epoch 52: training loss - 2.6719 | validation loss - 46.97634 | accuracy - 0.32517
Epoch 53: training loss - 2.66207 | validation loss - 46.79312 | accuracy - 0.32467
Epoch 54: training loss - 2.67067 | validation loss - 46.61821 | accuracy - 0.32467
Epoch 55: training loss - 2.67164 | validation loss - 46.46946 | accuracy - 0.32467
Epoch 56: training loss - 2.64172 | validation loss - 46.55802 | accuracy - 0.3245
Epoch 57: training loss - 2.65947 | validation loss - 46.86727 | accuracy - 0.3255
Epoch 58: training loss - 2.66142 | validation loss - 47.32097 | accuracy - 0.3245
Epoch 59: training loss - 2.65508 | validation loss - 46.85993 | accuracy - 0.32533
Epoch 60: training loss - 2.65841 | validation loss - 46.51961 | accuracy - 0.32483
Epoch 61: training loss - 2.65373 | validation loss - 46.41805 | accuracy - 0.32567
Epoch 62: training loss - 2.6324 | validation loss - 47.69778 | accuracy - 0.32417
Epoch 63: training loss - 2.64789 | validation loss - 47.35757 | accuracy - 0.3255
Epoch 64: training loss - 2.63418 | validation loss - 46.84102 | accuracy - 0.32517
Epoch 65: training loss - 2.63285 | validation loss - 46.95046 | accuracy - 0.32517
Epoch 66: training loss - 2.64112 | validation loss - 47.42352 | accuracy - 0.32533
Epoch 67: training loss - 2.64535 | validation loss - 47.83725 | accuracy - 0.32433
Epoch 68: training loss - 2.63656 | validation loss - 47.49106 | accuracy - 0.32467
Epoch 69: training loss - 2.63421 | validation loss - 46.79886 | accuracy - 0.3255
Epoch 70: training loss - 2.62869 | validation loss - 47.22635 | accuracy - 0.32483
Mean-of-exemplars classifier's accuracy: 0.33617

Task 4:
Current train data length: 12120
Current test data length: 8000
Epoch 1: training loss - 3.62792 | validation loss - 72.25688 | accuracy - 0.2405
Epoch 2: training loss - 3.54956 | validation loss - 64.58956 | accuracy - 0.24487
Epoch 3: training loss - 3.52931 | validation loss - 70.31595 | accuracy - 0.24313
Epoch 4: training loss - 3.52801 | validation loss - 70.00016 | accuracy - 0.2425
Epoch 5: training loss - 3.51694 | validation loss - 69.11248 | accuracy - 0.24287
Epoch 6: training loss - 3.538 | validation loss - 68.42912 | accuracy - 0.24187
Epoch 7: training loss - 3.53015 | validation loss - 65.48023 | accuracy - 0.24425
Epoch 8: training loss - 3.51637 | validation loss - 65.92312 | accuracy - 0.244
Epoch 9: training loss - 3.52598 | validation loss - 68.59426 | accuracy - 0.2425
Epoch 10: training loss - 3.52366 | validation loss - 64.40495 | accuracy - 0.24262
Epoch 11: training loss - 3.52172 | validation loss - 64.4067 | accuracy - 0.24375
Epoch 12: training loss - 3.53102 | validation loss - 66.07617 | accuracy - 0.24487
Epoch 13: training loss - 3.53262 | validation loss - 66.55579 | accuracy - 0.24088
Epoch 14: training loss - 3.53015 | validation loss - 66.43335 | accuracy - 0.24262
Epoch 15: training loss - 3.51321 | validation loss - 67.28083 | accuracy - 0.241
Epoch 16: training loss - 3.50055 | validation loss - 67.14812 | accuracy - 0.24363
Epoch 17: training loss - 3.50267 | validation loss - 65.74395 | accuracy - 0.24375
Epoch 18: training loss - 3.50075 | validation loss - 67.23529 | accuracy - 0.24262
Epoch 19: training loss - 3.48978 | validation loss - 66.82687 | accuracy - 0.24338
Epoch 20: training loss - 3.51875 | validation loss - 65.11031 | accuracy - 0.24313
Epoch 21: training loss - 3.48882 | validation loss - 65.68278 | accuracy - 0.24338
Epoch 22: training loss - 3.50573 | validation loss - 70.62561 | accuracy - 0.24075
Epoch 23: training loss - 3.51938 | validation loss - 65.98401 | accuracy - 0.24412
Epoch 24: training loss - 3.51621 | validation loss - 64.34996 | accuracy - 0.24275
Epoch 25: training loss - 3.50382 | validation loss - 66.96543 | accuracy - 0.242
Epoch 26: training loss - 3.52265 | validation loss - 65.78396 | accuracy - 0.24238
Epoch 27: training loss - 3.49686 | validation loss - 68.37863 | accuracy - 0.24213
Epoch 28: training loss - 3.5127 | validation loss - 66.58792 | accuracy - 0.242
Epoch 29: training loss - 3.50916 | validation loss - 64.02418 | accuracy - 0.242
Epoch 30: training loss - 3.49654 | validation loss - 67.08906 | accuracy - 0.24262
Epoch 31: training loss - 3.49465 | validation loss - 65.641 | accuracy - 0.24213
Epoch 32: training loss - 3.51181 | validation loss - 63.99233 | accuracy - 0.244
Epoch 33: training loss - 3.51875 | validation loss - 71.72781 | accuracy - 0.24
Epoch 34: training loss - 3.51489 | validation loss - 65.42934 | accuracy - 0.24162
Epoch 35: training loss - 3.49565 | validation loss - 66.84692 | accuracy - 0.24425
Epoch 36: training loss - 3.51709 | validation loss - 67.54976 | accuracy - 0.24275
Epoch 37: training loss - 3.51969 | validation loss - 73.15693 | accuracy - 0.24113
Epoch 38: training loss - 3.50615 | validation loss - 67.14545 | accuracy - 0.24325
Epoch 39: training loss - 3.49598 | validation loss - 69.17425 | accuracy - 0.24037
Epoch 40: training loss - 3.53288 | validation loss - 67.74898 | accuracy - 0.24238
Epoch 41: training loss - 3.51875 | validation loss - 64.378 | accuracy - 0.24387
Epoch 42: training loss - 3.51174 | validation loss - 66.94088 | accuracy - 0.244
Epoch 43: training loss - 3.53202 | validation loss - 67.46302 | accuracy - 0.24075
Epoch 44: training loss - 3.54409 | validation loss - 67.26731 | accuracy - 0.241
Epoch 45: training loss - 3.55808 | validation loss - 64.64216 | accuracy - 0.24387
Epoch 46: training loss - 3.53444 | validation loss - 65.01751 | accuracy - 0.24238
Epoch 47: training loss - 3.50809 | validation loss - 64.2002 | accuracy - 0.24463
Epoch 48: training loss - 3.51232 | validation loss - 64.87873 | accuracy - 0.24313
Epoch 49: training loss - 3.51812 | validation loss - 62.30994 | accuracy - 0.24
Epoch 50: training loss - 3.47275 | validation loss - 66.84258 | accuracy - 0.2425
Epoch 51: training loss - 3.44961 | validation loss - 66.95158 | accuracy - 0.2435
Epoch 52: training loss - 3.45048 | validation loss - 67.72749 | accuracy - 0.24313
Epoch 53: training loss - 3.44946 | validation loss - 67.32976 | accuracy - 0.24338
Epoch 54: training loss - 3.44313 | validation loss - 67.41694 | accuracy - 0.24338
Epoch 55: training loss - 3.4605 | validation loss - 68.40929 | accuracy - 0.24287
Epoch 56: training loss - 3.44497 | validation loss - 68.30003 | accuracy - 0.24262
Epoch 57: training loss - 3.45103 | validation loss - 67.36128 | accuracy - 0.24363
Epoch 58: training loss - 3.4392 | validation loss - 67.77004 | accuracy - 0.24363
Epoch 59: training loss - 3.44005 | validation loss - 67.94926 | accuracy - 0.2435
Epoch 60: training loss - 3.4443 | validation loss - 68.65685 | accuracy - 0.24287
Epoch 61: training loss - 3.44336 | validation loss - 67.22185 | accuracy - 0.24313
Epoch 62: training loss - 3.44713 | validation loss - 68.21096 | accuracy - 0.243
Epoch 63: training loss - 3.43796 | validation loss - 68.18132 | accuracy - 0.24313
Epoch 64: training loss - 3.43323 | validation loss - 68.20078 | accuracy - 0.24338
Epoch 65: training loss - 3.43194 | validation loss - 68.25665 | accuracy - 0.24313
Epoch 66: training loss - 3.43743 | validation loss - 68.10453 | accuracy - 0.24262
Epoch 67: training loss - 3.43457 | validation loss - 67.88003 | accuracy - 0.24338
Epoch 68: training loss - 3.43659 | validation loss - 68.79702 | accuracy - 0.24325
Epoch 69: training loss - 3.43101 | validation loss - 68.25846 | accuracy - 0.243
Epoch 70: training loss - 3.43104 | validation loss - 68.37107 | accuracy - 0.24338
Mean-of-exemplars classifier's accuracy: 0.2925

Task 5:
Current train data length: 12160
Current test data length: 10000
Epoch 1: training loss - 3.48365 | validation loss - 83.93967 | accuracy - 0.1913
Epoch 2: training loss - 3.46166 | validation loss - 85.83036 | accuracy - 0.1943
Epoch 3: training loss - 3.44671 | validation loss - 83.60471 | accuracy - 0.1951
Epoch 4: training loss - 3.42656 | validation loss - 87.25617 | accuracy - 0.1942
Epoch 5: training loss - 3.44235 | validation loss - 87.68665 | accuracy - 0.1942
Epoch 6: training loss - 3.42168 | validation loss - 91.48268 | accuracy - 0.1923
Epoch 7: training loss - 3.44438 | validation loss - 89.35244 | accuracy - 0.191
Epoch 8: training loss - 3.43648 | validation loss - 89.00916 | accuracy - 0.1918
Epoch 9: training loss - 3.46785 | validation loss - 83.90515 | accuracy - 0.1916
Epoch 10: training loss - 3.45316 | validation loss - 86.55488 | accuracy - 0.1931
Epoch 11: training loss - 3.46696 | validation loss - 88.85807 | accuracy - 0.192
Epoch 12: training loss - 3.42021 | validation loss - 86.01202 | accuracy - 0.1948
Epoch 13: training loss - 3.42722 | validation loss - 93.92116 | accuracy - 0.1931
Epoch 14: training loss - 3.41928 | validation loss - 87.32691 | accuracy - 0.1939
Epoch 15: training loss - 3.4184 | validation loss - 88.52293 | accuracy - 0.1917
Epoch 16: training loss - 3.48579 | validation loss - 85.91457 | accuracy - 0.1931
Epoch 17: training loss - 3.4215 | validation loss - 83.74072 | accuracy - 0.1956
Epoch 18: training loss - 3.40058 | validation loss - 86.77493 | accuracy - 0.1939
Epoch 19: training loss - 3.40951 | validation loss - 84.16775 | accuracy - 0.1929
Epoch 20: training loss - 3.43338 | validation loss - 93.6266 | accuracy - 0.1917
Epoch 21: training loss - 3.43223 | validation loss - 86.9795 | accuracy - 0.1943
Epoch 22: training loss - 3.42302 | validation loss - 87.97334 | accuracy - 0.1935
Epoch 23: training loss - 3.41598 | validation loss - 95.24929 | accuracy - 0.1911
Epoch 24: training loss - 3.42516 | validation loss - 86.24807 | accuracy - 0.1933
Epoch 25: training loss - 3.42249 | validation loss - 87.86375 | accuracy - 0.1949
Epoch 26: training loss - 3.42688 | validation loss - 83.77554 | accuracy - 0.1937
Epoch 27: training loss - 3.42486 | validation loss - 86.15694 | accuracy - 0.1909
Epoch 28: training loss - 3.41983 | validation loss - 88.29867 | accuracy - 0.1933
Epoch 29: training loss - 3.41168 | validation loss - 87.17291 | accuracy - 0.1934
Epoch 30: training loss - 3.40388 | validation loss - 86.35912 | accuracy - 0.1939
Epoch 31: training loss - 3.38879 | validation loss - 86.50724 | accuracy - 0.1953
Epoch 32: training loss - 3.42229 | validation loss - 85.4284 | accuracy - 0.1942
Epoch 33: training loss - 3.43737 | validation loss - 85.17714 | accuracy - 0.1956
Epoch 34: training loss - 3.43697 | validation loss - 85.30337 | accuracy - 0.1934
Epoch 35: training loss - 3.45736 | validation loss - 85.54092 | accuracy - 0.1946
Epoch 36: training loss - 3.43653 | validation loss - 84.84976 | accuracy - 0.1946
Epoch 37: training loss - 3.43552 | validation loss - 87.09583 | accuracy - 0.1938
Epoch 38: training loss - 3.43306 | validation loss - 88.79321 | accuracy - 0.1916
Epoch 39: training loss - 3.43496 | validation loss - 88.62811 | accuracy - 0.1937
Epoch 40: training loss - 3.40768 | validation loss - 89.29086 | accuracy - 0.1928
Epoch 41: training loss - 3.39936 | validation loss - 90.9753 | accuracy - 0.1929
Epoch 42: training loss - 3.39941 | validation loss - 88.57106 | accuracy - 0.1942
Epoch 43: training loss - 3.42765 | validation loss - 87.38738 | accuracy - 0.1926
Epoch 44: training loss - 3.39778 | validation loss - 87.1559 | accuracy - 0.1929
Epoch 45: training loss - 3.42477 | validation loss - 94.17172 | accuracy - 0.1932
